date_id,crops,vietnam_forex,europe_forex,ldn_1_last,ldn_1_ma_200,ldn_1_ma_50,ldn_2_last,ldn_2_ma_200,ldn_2_ma_50,ny_1_last,ny_1_ma_200,ny_1_ma_50,ny_2_last,ny_2_ma_200,ny_2_ma_50,Month,Week,Day,Dayofweek,Dayofyear
20110720,2010-2011,20535,0.705569983,2073,2200.40796,2405.117647,2110,2236.038806,2438.607843,243.4,244.7895522,261.0892157,247.4,246.4447761,262.9911765,7,29,20,2,201
20110721,2010-2011,20525,0.70077002,1960,2202.029851,2393.215686,2002,2237.60597,2427.176471,240.8,245.0865672,260.1823529,244.9,246.7537313,262.1578431,7,29,21,3,202
20110722,2010-2011,20530,0.693480015,2029,2203.965174,2383.980392,2074,2239.660697,2418.54902,241.5,245.4298507,259.3941176,245.75,247.109204,261.4352941,7,29,22,4,203
20110725,2010-2011,20379,0.694999993,2105,2206.343284,2376.137255,2150,2241.964179,2411.470588,242.9,245.7577114,258.8137255,247.15,247.4495025,260.9254902,7,30,25,0,206
20110726,2010-2011,20525,0.695819974,2128,2208.865672,2368.45098,2173,2244.421891,2404.529412,244.95,246.1029851,258.245098,249.25,247.8074627,260.4215686,7,30,26,1,207
20110727,2010-2011,20530,0.68927002,2082,2210.99005,2360.980392,2127,2246.635821,2397.745098,241.2,246.4400498,257.6941176,245.55,248.1569652,259.9539216,7,30,27,2,208
20110728,2010-2011,20545,0.695749998,2039,2213.039801,2352.333333,2084,2248.635821,2389.745098,238.65,246.7211443,257.1970588,243,248.4512438,259.5401961,7,30,28,3,209
20110729,2010-2011,20540,0.697740018,2039,2214.960199,2342.901961,2092,2250.685572,2381.137255,239.55,247.0241294,256.6960784,243.6,248.7659204,259.0990196,7,30,29,4,210
20110801,2010-2011,20115,0.696200013,2102,2217.218905,2334.45098,2133,2252.630846,2372.980392,241.35,247.300995,256.1647059,245.3,249.0549751,258.6137255,8,31,1,0,213
20110802,2010-2011,20333,0.701160014,2120,2219.557214,2326.333333,2152,2254.183085,2365.313725,243.2,247.5848259,255.7627451,247.1,249.3502488,258.2303922,8,31,2,1,214
20110803,2010-2011,20249,0.705550015,2094,2221.761194,2317.843137,2126,2255.342289,2357.215686,241.9,247.8549751,255.4245098,245.5,249.6293532,257.904902,8,31,3,2,215
20110804,2010-2011,20284,0.696720004,2045,2223.716418,2308.137255,2076,2256.58607,2347.764706,235.85,248.100995,254.9009804,239.75,249.8855721,257.4,8,31,4,3,216
20110805,2010-2011,20464,0.710879982,2062,2225.442786,2298.156863,2095,2257.740299,2338.058824,238,248.3616915,254.4460784,241.9,250.1562189,256.9627451,8,31,5,4,217
20110808,2010-2011,20313,0.699590027,2050,2226.597015,2287.745098,2084,2258.760199,2327.941176,234.2,248.5771144,253.845098,237.95,250.3810945,256.3754902,8,32,8,0,220
20110809,2010-2011,20328,0.705680013,2098,2227.721393,2278.392157,2128,2259.720398,2318.803922,234.75,248.7661692,253.2401961,238.5,250.5808458,255.7833333,8,32,9,1,221
20110810,2010-2011,20533,0.695259988,2133,2229.358209,2269.72549,2159,2260.939303,2310.117647,234.85,248.9345771,252.6745098,238.35,250.7599502,255.2254902,8,32,10,2,222
20110811,2010-2011,20533,0.707979977,2190,2231.124378,2262.431373,2220,2262.183085,2302.764706,240.85,249.1435323,252.2088235,244.05,250.9778607,254.7607843,8,32,11,3,223
20110812,2010-2011,20556,0.70292002,2248,2233.084577,2258.058824,2280,2263.934328,2298.352941,240.35,249.341791,251.9029412,243.85,251.1850746,254.4578431,8,32,12,4,224
20110815,2010-2011,20530,0.700569987,2296,2235.004975,2254.27451,2329,2265.874627,2294.45098,245.7,249.5604478,251.5980392,249.4,251.4131841,254.1558824,8,33,15,0,227
20110816,2010-2011,20330,0.692600012,2314,2237.154229,2252.509804,2344,2267.924378,2292.392157,251.55,249.8154229,251.2176471,255,251.6761194,253.7803922,8,33,16,1,228
20110817,2010-2011,20481,0.694540024,2350,2239.069652,2250.882353,2380,2269.804975,2290.45098,263.2,250.1467662,251.2705882,266.8,252.0154229,253.8392157,8,33,17,2,229
20110818,2010-2011,20532,0.693040013,2275,2240.875622,2247.568627,2305,2271.39204,2286.803922,264.8,250.45199,251.3058824,268.4,252.3291045,253.8784314,8,33,18,3,230
20110819,2010-2011,20539,0.698109984,2270,2242.60199,2243.823529,2300,2272.655721,2282.745098,266.15,250.7925373,251.3509804,269.85,252.6776119,253.9441176,8,33,19,4,231
20110822,2010-2011,20398,0.695930004,2316,2244.552239,2240.960784,2345,2274.073632,2279.529412,264.7,251.1174129,251.3098039,268.35,253.0099502,253.9147059,8,34,22,0,234
20110823,2010-2011,20780,0.696330011,2377,2246.457711,2240.058824,2396,2276.123383,2278.058824,268.85,251.4791045,251.3862745,271.6,253.3738806,253.9784314,8,34,23,1,235
20110824,2010-2011,20785,0.692659974,2365,2248.412935,2240.411765,2374,2278.327363,2277.72549,272.5,251.8109453,251.4852941,273.75,253.6997512,254.0421569,8,34,24,2,236
20110825,2010-2011,20800,0.693849981,2345,2249.950249,2239.588235,2362,2280.750249,2276.352941,274.65,252.1567164,251.5911765,275.5,254.0373134,254.104902,8,34,25,3,237
20110826,2010-2011,20790,0.695749998,2340,2251.363184,2238.803922,2362,2283.038806,2275.176471,278.9,252.5089552,251.9098039,279.2,254.3781095,254.3666667,8,34,26,4,238
20110829,2010-2011,20519,0.689890027,2332.5,2252.246269,2239.029412,2357,2284.272637,2275.27451,284.95,252.8467662,252.4401961,284.45,254.7,254.8235294,8,35,29,0,241
20110830,2010-2011,20800,0.688499987,2325,2253.129353,2239.254902,2352,2285.506468,2275.372549,287.45,253.2208955,253.1833333,286.7,255.0569652,255.4941176,8,35,30,1,242
20110831,2010-2011,20795,0.692849994,2298,2255.00995,2240.431373,2333,2287.869652,2276.490196,289.1,253.6310945,254.0754902,288.25,255.4487562,256.3166667,8,35,31,2,243
20110901,2010-2011,20800,0.695670009,2295,2257.049751,2241.156863,2325,2289.929353,2277.058824,290.7,254.0800995,255.0009804,289.75,255.878607,257.1558824,9,35,1,3,244
20110902,2010-2011,20800,0.701160014,2241,2258.701493,2241.686275,2275,2291.745274,2277.509804,289.2,254.5017413,255.8921569,288.05,256.280597,257.9764706,9,35,2,4,245
20110905,2010-2011,20626,0.706330001,2154,2260.21393,2241.215686,2194,2293.466667,2277.078431,285.8,254.7121891,256.2323529,284.5,256.4807214,258.2926471,9,36,5,0,248
20110906,2010-2011,20555,0.711080015,2133,2261.61194,2238.294118,2172,2295.053731,2274.196078,282.4,254.9226368,256.572549,280.95,256.6808458,258.6088235,9,36,6,1,249
20110907,2010-2011,20810,0.714119971,2134,2262.825871,2234.235294,2173,2296.740299,2270.196078,285.8,255.3522388,257.2941176,284.5,257.0870647,259.2754902,9,36,7,2,250
20110908,2010-2011,20805,0.709940016,2189,2264.318408,2229.019608,2219,2298.680597,2264.882353,285.4,255.7340796,257.9852941,284.1,257.4492537,259.9235294,9,36,8,3,251
20110909,2010-2011,20800,0.719210029,2128,2265.81592,2222.921569,2171,2300.446766,2258.980392,271.25,256.0395522,258.2470588,270,257.7415423,260.1411765,9,36,9,4,252
20110912,2010-2011,20743,0.735249996,2147,2267.383085,2216.921569,2190,2302.491542,2252.941176,273.7,256.3756219,258.5107843,270.95,258.0589552,260.3421569,9,37,12,0,255
20110913,2010-2011,20800,0.732050002,2101,2268.81592,2210.529412,2144,2304.257711,2246.509804,272.85,256.6865672,258.6578431,270.3,258.3562189,260.4343137,9,37,13,1,256
20110914,2010-2011,20532,0.730669975,2050,2270.0199,2203.196078,2086,2305.600995,2239.058824,268.35,256.9910448,258.7539216,265.7,258.6460199,260.4745098,9,37,14,2,257
20110915,2010-2011,20800,0.727479994,2012,2271.074627,2195.137255,2048,2306.59602,2230.882353,263.35,257.2955224,258.6441176,260.55,258.9338308,260.2970588,9,37,15,3,258
20110916,2010-2011,20805,0.721029997,2073,2272.616915,2188.254902,2109,2307.814925,2223.882353,263,257.5970149,258.5686275,260.4,259.2211443,260.1578431,9,37,16,4,259
20110919,2010-2011,20800,0.729849994,2095,2274.268657,2181.823529,2131,2309.163184,2217.372549,262.8,257.9047264,258.4715686,262.05,259.5238806,260.0294118,9,38,19,0,262
20110920,2010-2011,20537,0.734990001,2104,2275.781095,2176.078431,2140,2310.471642,2211.54902,259.45,258.1840796,258.3990196,260.2,259.8057214,259.9686275,9,38,20,1,263
20110921,2010-2011,20790,0.730250001,2025,2276.567164,2170.411765,2061,2311.362189,2205.803922,251.95,258.4256219,258.2823529,255.05,260.061194,259.8901961,9,38,21,2,264
20110922,2010-2011,20800,0.73605001,1992,2277.20398,2165.529412,2026,2311.969154,2200.607843,239.25,258.5985075,257.9401961,242.3,260.2477612,259.5852941,9,38,22,3,265
20110923,2010-2011,20517,0.741789997,1917,2277.487562,2158.392157,1951,2312.183085,2193.156863,231.45,258.7119403,257.3254902,234.6,260.3753731,259.0098039,9,38,23,4,266
20110926,2010-2011,20512,0.738170028,1923,2277.726368,2151.764706,1954,2312.282587,2186.254902,235.95,258.8529851,256.9058824,239.1,260.530597,258.6323529,9,39,26,0,269
20110927,2010-2011,20815,0.739750028,1956,2278.099502,2146.372549,1986,2312.59602,2180.568627,240.85,259.0350746,256.6764706,243.95,260.7261194,258.4441176,9,39,27,1,270
20110928,2010-2011,20810,0.736249983,1955,2278.258706,2141.411765,1985,2312.844776,2175.372549,233.5,259.1803483,256.3882353,236.8,260.8865672,258.2205882,9,39,28,2,271
20110929,2010-2011,20810,0.738680005,1964,2278.472637,2138.352941,1994,2313.078607,2172.176471,231.15,259.288806,256.1392157,234.4,261.0099502,258.0352941,9,39,29,3,272
20110930,2010-2011,20541,0.736060023,1964,2278.562189,2136.215686,1979,2313.043781,2169.607843,228.9,259.3470149,255.854902,232.05,261.0820896,257.7343137,9,39,30,4,273
20111003,2011-2012,20815,0.748449981,1929,2278.636816,2135.607843,1962,2312.904478,2168.823529,223.45,259.3823383,255.5147059,226.7,261.1318408,257.377451,10,40,3,0,276
20111004,2011-2012,20805,0.757860005,2008,2279.064677,2135.196078,2035,2313.028856,2168.058824,226.55,259.4303483,255.2215686,229.55,261.191791,257.0598039,10,40,4,1,277
20111005,2011-2012,20266,0.750180006,1990,2279.333333,2132.941176,2018,2313.058706,2165.470588,227.7,259.4878109,254.9235294,230.8,261.2626866,256.7392157,10,40,5,2,278
20111006,2011-2012,20810,0.749629974,2025,2279.59204,2130.921569,2051,2313.257711,2163.078431,234.4,259.5333333,254.7166667,237.6,261.3238806,256.5107843,10,40,6,3,279
20111007,2011-2012,20815,0.74466002,1955,2279.487562,2128.431373,1983,2313.18806,2160.254902,224.35,259.5318408,254.3862745,227.7,261.3390547,256.1607843,10,40,7,4,280
20111010,2011-2012,20409,0.747049987,1952,2279.298507,2126.72549,1977,2313.021393,2158.156863,226.3,259.4942786,254.1441176,229.6,261.3109453,255.8980392,10,41,10,0,283
20111011,2011-2012,20566,0.73338002,1890,2278.810945,2123.803922,1913,2312.502488,2154.647059,223.4,259.4604478,253.827451,226.75,261.2868159,255.5676471,10,41,11,1,284
20111012,2011-2012,20514,0.732829988,1926,2278.522388,2120.352941,1950,2312.134328,2151.058824,229.45,259.4283582,253.5941176,232.75,261.2644279,255.3215686,10,41,12,2,285
20111013,2011-2012,20810,0.725059986,1983,2278.587065,2117.666667,2004,2311.736318,2148.156863,237.65,259.4293532,253.4852941,240.85,261.2746269,255.1990196,10,41,13,3,286
20111014,2011-2012,20805,0.72803998,2008,2278.651741,2115.980392,2031,2311.40796,2146.294118,239.55,259.430597,253.4392157,242.75,261.2850746,255.145098,10,41,14,4,287
20111017,2011-2012,20504,0.720510006,1935,2278.004975,2113.823529,1962,2310.736318,2144.058824,234,259.4024876,253.4029412,237.2,261.2661692,255.095098,10,42,17,0,290
20111018,2011-2012,20885,0.727590024,1886,2277.029851,2110.372549,1913,2309.945274,2140.490196,231.5,259.378607,253.2754902,234.65,261.250995,254.9529412,10,42,18,1,291
20111019,2011-2012,20880,0.727800012,1872,2275.985075,2106.882353,1899,2309.41791,2136.862745,236.15,259.3569652,253.3137255,239.1,261.2375622,254.9754902,10,42,19,2,292
20111020,2011-2012,20920,0.726480007,1814,2274.701493,2101.313725,1848,2308.517413,2131.372549,231.65,259.3405473,253.2529412,234.65,261.2281095,254.9,10,42,20,3,293
20111021,2011-2012,20682,0.725740016,1868,2274.069652,2096.117647,1906,2307.935323,2126.411765,244.85,259.3995025,253.4490196,247.55,261.2927861,255.0803922,10,42,21,4,294
20111024,2011-2012,20483,0.722140014,1890,2273.393035,2090.235294,1931,2307.318408,2120.745098,250.8,259.4880597,253.6441176,253.6,261.3870647,255.2676471,10,43,24,0,297
20111025,2011-2012,20925,0.718270004,1831,2272.462687,2082.058824,1873,2306.139303,2112.764706,236.55,259.5171642,253.5696078,239.9,261.4251244,255.1901961,10,43,25,1,298
20111026,2011-2012,20940,0.719190001,1833,2271.383085,2072.980392,1869,2304.656716,2103.745098,233.7,259.5293532,253.3343137,236.9,261.4457711,254.945098,10,43,26,2,299
20111027,2011-2012,20651,0.720619977,1864,2270.18408,2064.156863,1903,2303.492537,2095.098039,234.6,259.5288557,253.0019608,237.75,261.4539801,254.6068627,10,43,27,3,300
20111028,2011-2012,20965,0.705519974,1857,2268.666667,2054.490196,1899,2302.373134,2085.666667,235.15,259.5017413,252.4519608,238.55,261.4365672,254.0529412,10,43,28,4,301
20111031,2011-2012,20635,0.707210004,1779,2266.895522,2044.764706,1822,2300.791045,2076.196078,226.95,259.4492537,251.7098039,230.4,261.3930348,253.3078431,10,44,31,0,304
20111101,2011-2012,20729,0.721499979,1835,2265.472637,2036.235294,1878,2299.452736,2067.921569,223.65,259.3947761,250.8764706,227.3,261.3482587,252.4735294,11,44,1,1,305
20111102,2011-2012,20731,0.732280016,1819,2263.900498,2026.490196,1862,2298.174129,2058.45098,224,259.3383085,250.0784314,227.75,261.3017413,251.677451,11,44,2,2,306
20111103,2011-2012,20720,0.730459988,1795,2262.18408,2015.078431,1841,2296.810945,2047.568627,226.8,259.3099502,249.2539216,230.6,261.2835821,250.8735294,11,44,3,3,307
20111104,2011-2012,20697,0.723070025,1763,2260.457711,2003.27451,1806,2295.104478,2036.431373,230.2,259.30199,248.4245098,233.8,261.2843284,250.0901961,11,44,4,4,308
20111107,2011-2012,20843,0.725199997,1793,2258.890547,1992.45098,1836,2293.676617,2026.117647,233,259.2651741,247.6078431,236.4,261.2554726,249.3235294,11,45,7,0,311
20111108,2011-2012,20990,0.726740003,1799,2257.19403,1981.843137,1844,2292.432836,2015.960784,229.6,259.2268657,246.6411765,232.85,261.2243781,248.4147059,11,45,8,1,312
20111109,2011-2012,20990,0.723249972,1791,2255.621891,1971.372549,1836,2291.139303,2005.843137,230.2,259.2216418,245.5676471,233.45,261.2261194,247.4147059,11,45,9,2,313
20111110,2011-2012,20730,0.739279985,1780,2254.109453,1961.215686,1837,2289.880597,1996.117647,230,259.1843284,244.4411765,233.4,261.1967662,246.3696078,11,45,10,3,314
20111111,2011-2012,20985,0.734749973,1802,2252.661692,1951.54902,1850,2288.492537,1986.803922,233.95,259.169403,243.3598039,237.3,261.1900498,245.3705882,11,45,11,4,315
20111114,2011-2012,20543,0.725319982,1842,2251.572139,1943.72549,1890,2287.024876,1979.254902,230.95,259.0995025,242.1882353,234.15,261.1271144,244.2803922,11,46,14,0,318
20111115,2011-2012,20723,0.733990014,1844,2250.298507,1937.647059,1892,2285.20398,1973.333333,239.5,259.0731343,241.2137255,242.7,261.1079602,243.3911765,11,46,15,1,319
20111116,2011-2012,20707,0.740350008,1822,2248.915423,1931.54902,1870,2283.303483,1967.411765,235.75,259.0052239,240.2990196,239.05,261.0472637,242.5696078,11,46,16,2,320
20111117,2011-2012,20702,0.743990004,1814,2246.840796,1925.27451,1853,2281.238806,1961.137255,232.15,258.9144279,239.2470588,236.1,260.9669154,241.6205882,11,46,17,3,321
20111118,2011-2012,20745,0.743049979,1839,2244.920398,1918.411765,1880,2279.462687,1954.490196,234.2,258.8291045,238.2431373,238.85,260.8952736,240.7333333,11,46,18,4,322
20111121,2011-2012,20828,0.739099979,1830,2242.885572,1912.568627,1871,2277.61194,1948.607843,232.2,258.7440299,237.477451,237,260.8243781,240.0862745,11,47,21,0,325
20111122,2011-2012,20716,0.741599977,1837,2241.044776,1906.490196,1878,2275.885572,1942.490196,232.9,258.660199,236.677451,236.9,260.7507463,239.4186275,11,47,22,1,326
20111123,2011-2012,20726,0.739539981,1884,2239.39801,1902.235294,1885,2274.049751,1937.411765,231.6,258.580597,235.8686275,235.4,260.6800995,238.7343137,11,47,23,2,327
20111124,2011-2012,20709,0.748950005,1885,2237.855721,1899,1886,2272.19403,1933.490196,230.6,258.5208955,235.4887255,233.975,260.6226368,238.4093137,11,47,24,3,328
20111125,2011-2012,20720,0.750129998,1890,2236.208955,1896.607843,1891,2270.383085,1930.411765,229.6,258.461194,235.1088235,232.55,260.5651741,238.0843137,11,47,25,4,329
20111128,2011-2012,20711,0.751119971,1913,2234.661692,1893.470588,1915,2268.552239,1926.607843,224.7,258.3074627,234.3509804,227.8,260.4156716,237.4421569,11,48,28,0,332
20111129,2011-2012,20801,0.750919998,1944,2233.308458,1890.509804,1950,2266.835821,1923.058824,225.25,258.1746269,233.6107843,227.55,260.2793532,236.7980392,11,48,29,1,333
20111130,2011-2012,20769,0.750519991,1944,2231.840796,1887.372549,1961,2265.238806,1919.54902,233.8,258.050995,233.0421569,236.9,260.1559701,236.304902,11,48,30,2,334
20111201,2011-2012,20985,0.743830025,1993,2230.552239,1886.745098,2027,2263.855721,1918.882353,233.2,257.9273632,232.527451,235.7,260.029602,235.8245098,12,48,1,3,335
20111202,2011-2012,20739,0.742560029,1955,2229.129353,1886.019608,1989,2262.124378,1918.156863,227.15,257.7706468,232.0411765,229.55,259.8701493,235.3245098,12,48,2,4,336
20111205,2011-2012,20887,0.745209992,2006,2227.880597,1887.764706,2040,2260.39801,1919.901961,233.95,257.6044776,231.9372549,236.4,259.7087065,235.2088235,12,49,5,0,339
20111206,2011-2012,20980,0.747009993,2010,2226.497512,1889.470588,2044,2258.716418,1921.666667,232.85,257.4114428,231.9647059,235.75,259.5233831,235.2313725,12,49,6,1,340
20111207,2011-2012,20975,0.745599985,1953,2224.562189,1889.411765,1990,2256.835821,1921.745098,226.75,257.1783582,231.7843137,229.85,259.30199,235.05,12,49,7,2,341
20111208,2011-2012,20975,0.746060014,1910,2222.447761,1888.529412,1947,2254.935323,1921,225.7,256.9641791,231.4872549,228.65,259.099005,234.75,12,49,8,3,342
20111209,2011-2012,20970,0.749319971,1926,2220.492537,1887.784314,1962,2253.059701,1920.372549,224.65,256.7674129,231.3137255,227.75,258.9154229,234.572549,12,49,9,4,343
20111212,2011-2012,20764,0.747850001,1885,2218.502488,1886.235294,1923,2250.766169,1919.27451,218.5,256.5226368,231.0656863,221.05,258.6828358,234.3107843,12,50,12,0,346
20111213,2011-2012,20827,0.759239972,1900,2216.572139,1885.666667,1939,2248.552239,1918.823529,218.65,256.2587065,230.8647059,222.95,258.4402985,234.1323529,12,50,13,1,347
20111214,2011-2012,20920,0.768100023,1871,2214.243781,1882.980392,1912,2246.308458,1916.411765,215.1,255.9890547,230.7009804,218,258.1850746,233.9617647,12,50,14,2,348
20111215,2011-2012,20980,0.769940019,1861,2211.875622,1880.45098,1902,2243.920398,1914.137255,213.75,255.7116915,230.45,217.75,257.9273632,233.7303922,12,50,15,3,349
20111216,2011-2012,20985,0.767480016,1853,2209.517413,1877.078431,1897,2241.467662,1911.117647,210.95,255.3955224,230.1215686,215.1,257.630597,233.422549,12,50,16,4,350
20111219,2011-2012,20719,0.767050028,1834,2207.024876,1874.705882,1878,2238.855721,1909.058824,215.3,255.1089552,229.7470588,219.45,257.3651741,233.0666667,12,51,19,0,353
20111220,2011-2012,20990,0.768769979,1847,2204.527363,1872.647059,1887,2235.995025,1907.294118,222.8,254.8196517,229.7166667,225.5,257.0883085,233.0235294,12,51,20,1,354
20111221,2011-2012,21000,0.76406002,1823,2201.845771,1871.333333,1868,2232.567164,1906.411765,219.9,254.4850746,229.5911765,222.7,256.7674129,232.8882353,12,51,21,2,355
20111222,2011-2012,20710,0.766870022,1807,2198.79602,1869,1858,2229.333333,1904.607843,221.4,254.1218905,229.5519608,224.15,256.4156716,232.8372549,12,51,22,3,356
20111223,2011-2012,20990,0.765929997,1783,2195.323383,1865.078431,1831,2226.39801,1901.215686,219.65,253.8201493,229.3598039,222.4,256.1263682,232.6343137,12,51,23,4,357
20111226,2011-2012,20747,0.766579986,1781,2194.182421,1863.568627,1826.666667,2225.44942,1899.823529,221.25,253.6936567,229.2147059,224,256.0049751,232.4848039,12,52,26,0,360
20111227,2011-2012,21033,0.766250014,1779,2193.041459,1862.058824,1822.333333,2224.500829,1898.431373,222.85,253.5671642,229.0696078,225.6,255.8835821,232.3352941,12,52,27,1,361
20111228,2011-2012,21000,0.764989972,1777,2191.900498,1860.54902,1818,2223.552239,1897.039216,226.75,253.3363184,228.8186275,229.5,255.6656716,232.0754902,12,52,28,2,362
20111229,2011-2012,21000,0.773559988,1767,2188.850746,1857.254902,1807,2220.726368,1894,224.25,253.1462687,228.627451,227.05,255.4870647,231.8764706,12,52,29,3,363
20111230,2011-2012,21000,0.771839976,1766,2185.950249,1854.901961,1810,2217.358209,1891.980392,226.85,252.9587065,228.5362745,229.65,255.3094527,231.7784314,12,52,30,4,364
20120102,2011-2012,20690,0.771600008,1783,2184.61194,1854.196078,1815,2215.380597,1891.205882,227.025,252.8487562,228.4485294,229.825,255.2077114,231.6892157,1,1,2,0,2
20120103,2011-2012,20728,0.772740006,1800,2183.273632,1853.490196,1820,2213.402985,1890.431373,227.2,252.738806,228.3607843,230,255.1059701,231.6,1,1,3,1,3
20120104,2011-2012,20726,0.765929997,1796,2180.069652,1853.137255,1811,2209.497512,1889.705882,226.7,252.4895522,228.2637255,229.45,254.8733831,231.4980392,1,1,4,2,4
20120105,2011-2012,20718,0.773310006,1758,2176.253731,1850.980392,1774,2205.323383,1887.117647,219.55,252.2099502,227.7676471,222.3,254.6012438,231.0029412,1,1,5,3,5
20120106,2011-2012,21000,0.781490028,1704,2172.044776,1847.333333,1720,2201.099502,1882.980392,221.75,251.9527363,227.1980392,224.55,254.3467662,230.4333333,1,1,6,4,6
20120109,2011-2012,20843,0.788619995,1741,2167.895522,1845.568627,1763,2197.243781,1880.823529,221.85,251.7201493,226.9098039,224.65,254.1164179,230.1343137,1,2,9,0,9
20120110,2011-2012,21005,0.782720029,1781,2164.139303,1844.54902,1805,2193.442786,1879.568627,225.95,251.5218905,226.7578431,228.8,253.9201493,229.9754902,1,2,10,1,10
20120111,2011-2012,21000,0.784200013,1816,2160.711443,1843.607843,1838,2189.631841,1878.294118,234.9,251.3542289,226.7637255,237.55,253.7534826,229.9715686,1,2,11,2,11
20120112,2011-2012,21005,0.785920024,1865,2157.527363,1843.764706,1885,2186.268657,1878.019608,233.9,251.2047264,226.7392157,236.65,253.6052239,229.9343137,1,2,12,3,12
20120113,2011-2012,21010,0.779999971,1817,2153.930348,1844.509804,1832,2182.895522,1878.215686,225.25,251.0246269,226.7058824,228.1,253.4263682,229.8892157,1,2,13,4,13
20120116,2011-2012,20888,0.790700018,1839,2150.616915,1844.588235,1854,2179.562189,1877.745098,225.2,250.925995,226.7205882,228.1,253.328607,229.8970588,1,3,16,0,16
20120117,2011-2012,20699,0.78944999,1830,2147.258706,1844.803922,1845,2176.164179,1877.411765,225.15,250.8273632,226.7352941,228.1,253.2308458,229.904902,1,3,17,1,17
20120118,2011-2012,21005,0.784560025,1834,2143.820896,1845.568627,1849,2173.711443,1877.568627,224.85,250.6318408,226.7519608,227.85,253.0373134,229.9068627,1,3,18,2,18
20120119,2011-2012,21010,0.777239978,1863,2140.527363,1847.529412,1878,2171.572139,1878.980392,226.65,250.4664179,226.7490196,229.7,252.8733831,229.8892157,1,3,19,3,19
20120120,2011-2012,20493,0.771309972,1917,2138.0199,1849.960784,1932,2169.253731,1880.862745,225.4,250.3139303,226.654902,228.5,252.7231343,229.7852941,1,3,20,4,20
20120123,2011-2012,20492,0.776109993,1876,2135.716418,1851.470588,1889,2166.766169,1881.745098,219.45,250.0711443,226.3892157,222.55,252.4823383,229.5137255,1,4,23,0,23
20120124,2011-2012,21015,0.767639995,1876,2132.621891,1853.137255,1888,2164.004975,1882.764706,220.45,249.8487562,226.2098039,223.5,252.2614428,229.3303922,1,4,24,1,24
